steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
525240,LOST SPHEAR,['Tokyo RPG Factory'],['Square Enix'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,50,['windows'],True,2018-01-23 00:00:00,[],113,60,53,5.0,Mixed,53.1,0,False,49.99
525740,Slashy Hero,"['The Gentlebros', 'General Arcade']",['The Gentlebros'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual']",0,16,"['windows', 'mac']",True,2016-10-18 00:00:00,[],23,19,4,7.0,Positive,82.6,0,False,6.99
525700,Birthdays the Beginning,"['Arc System Works', 'TOYBOX Inc.']","['NIS America, Inc.']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Simulation'],0,43,['windows'],True,2017-05-09 00:00:00,"['Birthdays the Beginning - Digital Art Book', 'Birthdays the Beginning - Digital Soundtrack', 'Birthdays the Beginning - Avatar Ornament Set', 'Birthdays the Beginning - Crashed UFO']",519,312,207,5.0,Mixed,60.1,0,False,19.99
525620,Octogeddon,['All Yes Good'],['All Yes Good'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Strategy']",82,10,['windows'],True,2018-02-08 00:00:00,[],674,622,52,8.0,Very Positive,92.3,82,False,8.88
530630,Empires Apart,['DESTINYbit'],['Slitherine Ltd.'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']","['Free To Play', 'Strategy']",68,51,['windows'],True,2018-03-29 00:00:00,"['Empires Apart - Arab Civilization Pack', 'Empires Apart - Aztec Civilization Pack', 'Empires Apart - Chinese Civilization Pack', 'Empires Apart - French Civilization Pack', 'Empires Apart - Korean Civilization Pack', 'Empires Apart - Mongol Civilization Pack']",157,91,66,5.0,Mixed,58.0,68,True,0.0
545820,Wanderland,"['Artogon', 'Jetdogs Studios']",['Jetdogs Studios'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']","['Adventure', 'Casual', 'Free To Play']",0,78,['windows'],True,2016-12-20 00:00:00,"['Wanderland: Advanced Adventurer Pack', 'Wanderland: Starter Pack', 'Wanderland: Armiger Pack', 'Wanderland: Warrior Pack', 'Wanderland: Famous Adventurer Pack', 'Wanderland: Explorer Pack', 'Wanderland: Collector Pack']",8,5,3,0.0,8 user reviews,62.5,0,True,0.0
551130,Tiki Brawl,['Last Five'],['RAWR Lab'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Full controller support', 'Remote Play on TV', 'Remote Play Together']","['Action', 'Casual', 'Indie', 'Free To Play']",0,0,['windows'],True,2020-10-08 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,True,0.0
551110,Wayout,['Konstructors'],"['Hook Games', 'GrabTheGames']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",0,66,"['windows', 'mac', 'linux']",True,2016-11-04 00:00:00,[],253,214,39,8.0,Very Positive,84.6,0,False,1.99
551100,Oblivion's Edge,['Odd Emu'],['MMOVentures'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",0,27,"['windows', 'mac', 'linux']",True,2016-11-10 00:00:00,[],7,6,1,0.0,7 user reviews,85.7,0,False,1.99
1072620,Weakless,['Punk Notion'],['Anshar Publishing'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,21,['windows'],True,2020-03-04 00:00:00,['Weakless Soundtrack'],26,17,9,5.0,Mixed,65.4,0,False,14.99
1072550,Brassheart,['Hexy Studio'],['Hexy Studio'],['Single-player'],"['Adventure', 'Indie']",0,0,"['windows', 'mac', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1074690,Robot Female Hero 2,['Rocket Tech'],['Rocket Tech'],"['Single-player', 'Full controller support', 'Family Sharing']",['RPG'],0,0,['windows'],True,2019-07-29 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,7.99
1096650,CUBG: Car Unknown's Battlegrounds,['RedKeyboards'],['RedKeyboards'],"['Multi-player', 'PvP', 'Online PvP', 'Family Sharing']","['Action', 'Massively Multiplayer']",0,0,['windows'],True,2019-08-01 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,3.99
1100620,Football Manager 2020 Touch,['Sports Interactive'],['SEGA'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Simulation', 'Sports']",0,114,"['windows', 'mac']",True,2019-11-19 00:00:00,[],305,265,40,8.0,Very Positive,86.9,0,False,0.0
1100600,Football Manager 2020,['Sports Interactive'],['SEGA'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Simulation', 'Sports']",84,97,"['windows', 'mac']",True,2019-11-19 00:00:00,['Football Manager 2020 In-game Editor'],6859,6236,623,8.0,Very Positive,90.9,84,False,0.0
1100510,Diamonds,[],['nightowls'],['Single-player'],"['Action', 'Free To Play', 'Early Access']",0,0,['windows'],True,2019-06-28 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
1101270,Anime Artist,['Neoclassic Games'],['Neoclassic Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",0,18,['windows'],True,2019-07-25 00:00:00,"['Anime Artist - Ultra Lewd Pack', 'Anime Artist - Elisa the Innkeeper Pack']",55,46,9,8.0,Very Positive,83.6,0,False,1.99
1101260,FURRY GIRL PUZZLE,['AFBIK Studio'],['AFBIK Studio'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,16,['windows'],True,2019-06-24 00:00:00,['FURRY GIRL PUZZLE - LOVE PACK💝'],174,140,34,8.0,Very Positive,80.5,0,False,0.99
1101220,Anticorps VR,['Development Unreal Creative'],['Development Unreal Creative'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']",['Strategy'],0,17,['windows'],True,2019-07-30 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,0.99
1101190,Dungeon Defenders: Awakened,['Chromatic Games'],['Chromatic Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",74,95,['windows'],True,2020-05-28 00:00:00,"['Dungeon Defenders: Awakened - Galaxy Costumes', 'Dungeon Defenders: Awakened - Winter Defenderland', 'Dungeon Defenders: Awakened - Gator Gear', 'Dungeon Defenders: Awakened - Original Hero Paper Masks', 'Dungeon Defenders: Awakened - Chromatic Costumes']",2205,1529,676,5.0,Mixed,69.3,74,False,29.99
1101140,Fishing Adventure,['MasterCode'],['Ultimate Games S.A.'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation']",0,0,['windows'],True,2019-11-01 00:00:00,['Fishing Adventure: Finland Reserve'],532,470,62,8.0,Very Positive,88.3,0,False,4.99
1101120,Gunsmith Simulator,['GameHunters'],['PlayWay S.A.'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Simulation']",0,29,['windows'],True,2024-10-04 00:00:00,['Gunsmith Simulator - Flint & Powder'],1273,1090,183,8.0,Very Positive,85.6,0,False,24.99
1101000,Nubla,['Gammera Nest'],['Gammera Nest'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Indie']",0,19,['windows'],True,2019-09-04 00:00:00,[],7,4,3,0.0,7 user reviews,57.1,0,False,9.99
1100920,DrumMasterVR,['Bad spider'],['Bad spider'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Casual', 'Simulation']",0,0,['windows'],True,2019-06-28 00:00:00,[],7,2,5,0.0,7 user reviews,28.6,0,False,10.99
1101790,War Mongrels,['Destructive Creations'],"['Destructive Creations', 'DMM Games - Asia']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Strategy']",0,59,"['windows', 'mac']",True,2021-10-19 00:00:00,[],497,392,105,6.0,Mostly Positive,78.9,0,False,44.99
1101670,ARISEN - Chronicles of Var'Nagal,"['Maratus', 'Homecoming Studio']","['Maratus', 'Homecoming Studio']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",0,24,['windows'],True,2021-09-21 00:00:00,[],37,29,8,6.0,Mostly Positive,78.4,0,False,15.99
1101370,Wind Runners,['Ludic Studios'],['Ludic Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Action', 'Adventure', 'Indie']",0,0,"['windows', 'mac']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1102130,Florence,['Mountains'],['Annapurna Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,12,"['windows', 'mac']",True,2020-02-13 00:00:00,[],3555,3315,240,8.0,Very Positive,93.2,0,False,5.99
1102100,TINY METAL: FULL METAL RUMBLE,"['AREA 35, Inc.']","['AREA 34, Inc.']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",70,18,['windows'],True,2019-07-11 00:00:00,[],105,86,19,8.0,Very Positive,81.9,70,False,14.99
1102030,KLAC,['Nonostante Games'],['Nonostante Games'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Early Access']",0,0,"['windows', 'mac', 'linux']",True,2019-06-25 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,3.99
1102650,Neon City Riders,['Mecha Studios'],"['Bromio', 'Gamera Games']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",0,24,['windows'],True,2020-03-11 00:00:00,[],16,13,3,7.0,Positive,81.2,0,False,19.99
1102580,Traffix,['Infinity Games'],['Infinity Games'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation']",0,0,"['windows', 'mac']",True,2019-07-08 00:00:00,[],35,24,11,5.0,Mixed,68.6,0,False,4.99
1102420,Palette Wizard,['SmallBigSquare'],['SmallBigSquare'],[],"['Design & Illustration', 'Photo Editing', 'Utilities', 'Web Publishing', 'Game Development']",0,0,"['windows', 'mac']",True,2019-11-14 00:00:00,[],4,2,2,0.0,4 user reviews,50.0,0,False,14.99
1102880,Kawaii Deathu Desu,['Pippin Games'],['Top Hat Studios Inc'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,48,"['windows', 'mac']",True,2019-08-29 00:00:00,[],58,36,22,5.0,Mixed,62.1,0,False,3.99
1103660,Jurassic Snap,['Dreamirl'],['Dreamirl'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Cloud']","['Adventure', 'Indie']",0,0,"['windows', 'mac', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1103570,龍鳳客棧,['yeemod'],['yeemod'],['Single-player'],"['Casual', 'Indie', 'Simulation', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1103530,Cascadia Quest,['Phil Fortier'],['Phil Fortier'],['Single-player'],"['Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1103320,Snow Arena,['Kaan Köse'],['Kaan Köse'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op']","['Casual', 'Indie', 'Strategy']",0,0,['windows'],True,2019-06-25 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,True,0.0
1104010,Save the Biros VR,['Dark Games'],['Dark Games'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']",['Indie'],0,13,['windows'],True,2019-07-04 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,1.99
1103940,New Zealand Virtual Debating Chamber,"['RealityVirtual.co', 'M-Theory']","['realityVirtual.co', 'New Zealand Parliament']","['Single-player', 'Tracked Controller Support', 'VR Only']","['Free To Play', 'Simulation']",0,0,['windows'],True,2019-06-25 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
1103930,Shrine of the God-Ape,['Zachary Lee'],['Zachary Lee'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,7,['windows'],True,2019-07-16 00:00:00,[],20,20,0,7.0,Positive,100.0,0,False,1.99
1103890,Opening Up,['SM'],['SM'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Adventure'],0,3,['windows'],True,2020-06-04 00:00:00,[],7,5,2,0.0,7 user reviews,71.4,0,False,4.99
1103820,Siege of Irdor,['HardCodeWay'],['Vision Edge Entertainment'],"['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie', 'Simulation', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1103790,Dave-Man,['Lou Bagel'],['Lou Bagel'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Indie']",0,32,"['windows', 'mac']",True,2020-07-15 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,5.99
1103770,Super Arcade Racing,['OutOfTheBit Ltd'],['OutOfTheBit Ltd'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Sports']",0,88,"['windows', 'mac', 'linux']",True,2019-10-15 00:00:00,[],54,51,3,8.0,Very Positive,94.4,0,False,12.99
1104670,BAFF 2,['Blender Games'],['Blender Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",0,100,['windows'],True,2019-06-27 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,1.99
1104510,Rainbow Run,['CRGames'],['CRGames'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Strategy']",0,9,['windows'],True,2019-07-10 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,2.99
1104470,Super Hero League of Hoboken,['Legend Entertainment'],['Ziggurat'],"['Single-player', 'Family Sharing']","['Adventure', 'Strategy']",0,0,['windows'],True,2019-07-03 00:00:00,[],9,9,0,0.0,9 user reviews,100.0,0,False,6.99
1104450,Bombergrounds: Reborn,['Gigantic Duck Games'],['Gigantic Duck Games'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support', 'Includes level editor']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Strategy', 'Free To Play']",0,0,"['windows', 'mac']",True,2022-10-06 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
1104280,The Slormancer,['Slormite Studios'],"['Slormite Studios', 'Abiding Bridge']","['Single-player', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0,0,['windows'],True,2021-04-06 00:00:00,['The Slormancer- Original Soundtrack'],1558,1344,214,8.0,Very Positive,86.3,0,False,19.99
1105050,Clipptic,"['Marian Brchan', 'Daniel Brchan']",['Marian Brchan'],[],"['Design & Illustration', 'Utilities', 'Early Access']",0,0,['windows'],True,2021-03-18 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,8.99
1105040,Alchemist Simulator,['Art Games Studio S.A.'],['Art Games Studio S.A.'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,12,['windows'],True,2020-10-23 00:00:00,[],172,127,45,6.0,Mostly Positive,73.8,0,False,12.99
1104870,TKKG - Die Feuerprobe,['The Web Production'],['USM'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,0,"['windows', 'mac']",True,2019-07-17 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,9.99
1104790,Pixel Force 像素特攻队,['Gemini Stars Games'],['Gemini Stars Games'],"['Single-player', 'Steam Cloud']","['Indie', 'RPG', 'Strategy', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1105220,Infinity Attackers,['Kevin Hale'],['Kevin Hale'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Adventure']",0,0,['windows'],True,2019-07-19 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.99
1105210,MonsterCastle - 怪物城堡,['TentacleGame'],['TentacleGame'],['Single-player'],"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1105160,Sharpshooter Plus,['yyrGames'],['yyrGames'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",0,12,['windows'],True,2020-02-28 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,3.99
1105710,Grind: Skateboarding,['randomcreations'],['randomcreations'],"['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Casual', 'Indie', 'Sports']",0,0,['windows'],True,2021-06-15 00:00:00,[],4,2,2,0.0,4 user reviews,50.0,0,False,7.99
1105670,The Last Spell,['Ishtar Games'],"['The Arcade Crew', 'Gamera Games', 'DANGEN Entertainment']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'RPG', 'Strategy']",82,64,['windows'],True,2023-03-09 00:00:00,"['The Last Spell - Dwarves of Runenberg', 'The Last Spell - Original Soundtrack']",5487,5114,373,8.0,Very Positive,93.2,82,False,24.99
1105530,Light Hunters: Battalion of Darkness,"['Sergio Matsumoto', ""Manon 'Stripes' Potier""]",['DTDA Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Partial Controller Support']","['Free To Play', 'Indie', 'Strategy']",0,0,['windows'],True,2019-11-14 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
1105480,GGG Collection,['GGG'],['GGG'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']","['Action', 'Casual', 'Indie']",0,1,"['windows', 'mac', 'linux']",True,2019-08-07 00:00:00,"['GGG Collection - Expansion', 'GGG Collection - Screenloopers', 'GGG Collection - Gubbie', 'GGG Homebase', 'GGG Collection - Opengl windows requirement fix']",0,0,0,0.0,No user reviews,0.0,0,True,0.0
1105460,Flight of the Amazon Queen: 25th Anniversary Edition,"['MojoTouch', 'Red Sprite Studios']",['MojoTouch'],"['Single-player', 'Steam Cloud', 'Family Sharing']",['Adventure'],0,0,['windows'],True,2021-05-17 00:00:00,"['Flight of the Amazon Queen - Legacy Edition (English)', 'Flight of the Amazon Queen - Legacy Edition (German)', 'Flight of the Amazon Queen - Legacy Edition (French)', 'Flight of the Amazon Queen - Legacy Edition (Spanish)', 'Flight of the Amazon Queen - Legacy Edition (Italian)', 'Flight of the Amazon Queen - Legacy Edition (Russian)', 'Flight of the Amazon Queen - Legacy Edition (Hebrew)', 'Flight of the Amazon Queen 25th Anniversary - Extras', 'Flight of the Amazon Queen: 25th Anniversary Edition Soundtrack']",21,15,6,6.0,Mostly Positive,71.4,0,False,3.99
